0,6625.02734375
152.70572809611386,6610.71240234375
305.4114561922277,6614.39453125
458.11718428834155,6610.9169921875
610.8229123844554,6595.19873046875
763.5286404805693,6605.78076171875
916.2343685766831,6707.81005859375
1068.940096672797,6847.99755859375
1221.6458247689109,6978.0859375
1374.3515528650246,7098.91015625
1527.0572809611385,7236.61181640625
1679.7630090572525,7381.7421875
1832.4687371533662,7536.482421875
1985.1744652494801,7722.455078125
2137.880193345594,7871.0263671875
2290.585921441708,8119.978515625
2443.2916495378217,8414.0869140625
2595.9973776339357,8631.26953125
2748.703105730049,8767.236328125
2901.408833826163,8719.44140625
3054.114561922277,8667.3076171875
3206.820290018391,8591.5068359375
3359.526018114505,8514.59375
3512.231746210619,8492.8203125
3664.9374743067324,8447.1083984375
3817.6432024028463,8399.4814453125
3970.3489304989603,8357.28125
4123.054658595074,8366.787109375
4275.760386691188,8307.71484375
4428.466114787302,8257.8017578125
4550.630697264193,8183.67626953125
