Dystans (m),Wysokość (m)
2783.279298347288,7.91438627243042
2799.7484066215325,7.076051712036133
2816.2175148957767,5.826158046722412
2832.686623170021,4.618179321289062
2849.1557314442657,4.218142032623291
2865.62483971851,3.879456043243408
2882.0939479927542,3.586073160171509
2898.5630562669985,3.565239429473877
2915.0321645412428,3.406021356582642
2931.501272815487,3.050885915756226
2947.9703810897313,3.393344402313232
2964.4394893639756,3.331687688827515
2980.90859763822,3.074905395507812
2997.377705912464,3.050236225128174
3013.846814186709,2.863521099090576
3030.315922460953,2.821955442428589
3046.7850307351973,2.478312015533447
3063.2541390094416,2.989224195480347
3079.723247283686,2.456367254257202
3096.19235555793,2.452535629272461
3112.6614638321744,2.665023326873779
3129.1305721064186,2.424046516418457
3145.599680380663,2.292357206344604
3162.0687886549076,2.25390362739563
